chain,address,evidence_path,llm_proposed_label,llm_confidence,llm_risk_categories,llm_summary,llm_uncertainties,explorer_link,decision,final_label,final_confidence,corrected_risk_categories,comment
ethereum,0x74f2b03fdec0e9cc35aac867c67bc938233088fd,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x74f2b03fdec0e9cc35aac867c67bc938233088fd.json,B,medium,,0x74f2b03fdec0e9cc35aac867c67bc938233088fd: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x74f2b03fdec0e9cc35aac867c67bc938233088fd,,,,,
ethereum,0x7517e1ae3b1bb0a13300573b017ebf89e33dcb27,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7517e1ae3b1bb0a13300573b017ebf89e33dcb27.json,R2,low,token_movement_capability,"0x7517e1ae3b1bb0a13300573b017ebf89e33dcb27 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x7517e1ae3b1bb0a13300573b017ebf89e33dcb27,,,,,
ethereum,0x758aa86b0cf3db98105dec5522a799ad4d800942,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x758aa86b0cf3db98105dec5522a799ad4d800942.json,R2,medium,token_movement_capability,"0x758aa86b0cf3db98105dec5522a799ad4d800942 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone.,https://etherscan.io/address/0x758aa86b0cf3db98105dec5522a799ad4d800942,,,,,
ethereum,0x75c391310edf24577f53f47c4ae189bdacebc13e,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x75c391310edf24577f53f47c4ae189bdacebc13e.json,R2,low,ownership_admin_capability,"0x75c391310edf24577f53f47c4ae189bdacebc13e exposes ownership_admin_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x75c391310edf24577f53f47c4ae189bdacebc13e,,,,,
ethereum,0x765bb67215871759d0e54cef5796bb79c48ce2e9,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x765bb67215871759d0e54cef5796bb79c48ce2e9.json,R2,low,token_movement_capability,"0x765bb67215871759d0e54cef5796bb79c48ce2e9 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x765bb67215871759d0e54cef5796bb79c48ce2e9,,,,,
ethereum,0x7663fd40081dccd47805c00e613b6beac3b87f08,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7663fd40081dccd47805c00e613b6beac3b87f08.json,B,medium,,0x7663fd40081dccd47805c00e613b6beac3b87f08: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x7663fd40081dccd47805c00e613b6beac3b87f08,,,,,
ethereum,0x76adfeef98df9d154d191935b5619907917458c4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x76adfeef98df9d154d191935b5619907917458c4.json,R2,low,token_movement_capability,"0x76adfeef98df9d154d191935b5619907917458c4 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x76adfeef98df9d154d191935b5619907917458c4,,,,,
ethereum,0x76f2fd8a9e056a27b1ce655876ee1dc537ee8b88,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x76f2fd8a9e056a27b1ce655876ee1dc537ee8b88.json,B,medium,,0x76f2fd8a9e056a27b1ce655876ee1dc537ee8b88: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x76f2fd8a9e056a27b1ce655876ee1dc537ee8b88,,,,,
ethereum,0x7702cb554e6bfb442cb743a7df23154544a7176c,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7702cb554e6bfb442cb743a7df23154544a7176c.json,R2,low,unresolved_proxy_delegatecall,"0x7702cb554e6bfb442cb743a7df23154544a7176c exposes unresolved_proxy_delegatecall based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here. Documented as Coinbase_EIP7702Proxy.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x7702cb554e6bfb442cb743a7df23154544a7176c,,,,,
ethereum,0x7702e8e817fc3d5df97b2b3e6a6978c748ef7702,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7702e8e817fc3d5df97b2b3e6a6978c748ef7702.json,R2,low,token_movement_capability,"0x7702e8e817fc3d5df97b2b3e6a6978c748ef7702 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x7702e8e817fc3d5df97b2b3e6a6978c748ef7702,,,,,
ethereum,0x771484232bde6dad55188c6b1880e8f8c04081f4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x771484232bde6dad55188c6b1880e8f8c04081f4.json,R2,low,unresolved_proxy_delegatecall,"0x771484232bde6dad55188c6b1880e8f8c04081f4 exposes unresolved_proxy_delegatecall based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x771484232bde6dad55188c6b1880e8f8c04081f4,,,,,
ethereum,0x7785a22facd31db653ba4928f1d5b81d093f0b2f,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7785a22facd31db653ba4928f1d5b81d093f0b2f.json,R2,medium,unresolved_proxy_delegatecall,"0x7785a22facd31db653ba4928f1d5b81d093f0b2f exposes unresolved_proxy_delegatecall based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state.",https://etherscan.io/address/0x7785a22facd31db653ba4928f1d5b81d093f0b2f,,,,,
ethereum,0x77ab9af23d2e2e1a5c7a2a9807ffb5e1f7cf5459,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x77ab9af23d2e2e1a5c7a2a9807ffb5e1f7cf5459.json,R2,low,token_movement_capability,"0x77ab9af23d2e2e1a5c7a2a9807ffb5e1f7cf5459 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x77ab9af23d2e2e1a5c7a2a9807ffb5e1f7cf5459,,,,,
ethereum,0x77c1de55c9ec94479edd56acc0c43609cd257a39,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x77c1de55c9ec94479edd56acc0c43609cd257a39.json,R2,low,token_movement_capability,"0x77c1de55c9ec94479edd56acc0c43609cd257a39 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x77c1de55c9ec94479edd56acc0c43609cd257a39,,,,,
ethereum,0x792c2fc69dc32bbfe402bd2fceba36aa6227c792,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x792c2fc69dc32bbfe402bd2fceba36aa6227c792.json,B,medium,,0x792c2fc69dc32bbfe402bd2fceba36aa6227c792: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x792c2fc69dc32bbfe402bd2fceba36aa6227c792,,,,,
ethereum,0x7b169c6b97499a5eda3197c4c0238fb9966cd0a9,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7b169c6b97499a5eda3197c4c0238fb9966cd0a9.json,B,medium,,0x7b169c6b97499a5eda3197c4c0238fb9966cd0a9: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x7b169c6b97499a5eda3197c4c0238fb9966cd0a9,,,,,
ethereum,0x7c27e3aecbf42879b64d76f604dc3430f4886462,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7c27e3aecbf42879b64d76f604dc3430f4886462.json,R2,medium,unresolved_proxy_delegatecall; ownership_admin_capability,"0x7c27e3aecbf42879b64d76f604dc3430f4886462 exposes unresolved_proxy_delegatecall, ownership_admin_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed.",https://etherscan.io/address/0x7c27e3aecbf42879b64d76f604dc3430f4886462,,,,,
ethereum,0x7e6bc54553c5b2d83c03e115e9cf6c5f20b3be76,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7e6bc54553c5b2d83c03e115e9cf6c5f20b3be76.json,R2,low,unresolved_proxy_delegatecall; token_movement_capability; destructive_capability_selfdestruct,"0x7e6bc54553c5b2d83c03e115e9cf6c5f20b3be76 exposes unresolved_proxy_delegatecall, token_movement_capability, destructive_capability_selfdestruct based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | As above, linear-sweep SELFDESTRUCT counts are not confirmed reachable code. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x7e6bc54553c5b2d83c03e115e9cf6c5f20b3be76,,,,,
ethereum,0x7e6cf01e1879e4f7cd451269c4bb2f00afe0ace3,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7e6cf01e1879e4f7cd451269c4bb2f00afe0ace3.json,B,medium,,0x7e6cf01e1879e4f7cd451269c4bb2f00afe0ace3: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x7e6cf01e1879e4f7cd451269c4bb2f00afe0ace3,,,,,
