review_id,contract_address,exact_bytecode_hash,bytecode_family_id,represented_contract_count,verified_project_name,coverage_status,llm_label,llm_confidence,llm_explanation,evidence_summary,decision,final_label,final_confidence,comment,llm_risk_categories,llm_uncertainties,represented_addresses,bytecode_length,first_observed_block,authorization_frequency,evidence_path,explorer_link,diagnostic_reasons
V2-0321,0xd5e58176b06a6a24cba242bbefc9ee1843efb35d,757187fa543db96d705ffb6f7ee7941d06eb163769f57db4697bc9b90e764cbe,FAM00016,1,,PARTIAL,R2,low,0xd5e58176b06a6a24cba242bbefc9ee1843efb35d: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xd5e58176b06a6a24cba242bbefc9ee1843efb35d,13527,25612848,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xd5e58176b06a6a24cba242bbefc9ee1843efb35d.json,https://etherscan.io/address/0xd5e58176b06a6a24cba242bbefc9ee1843efb35d,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0322,0x00000000383e8cbe298514674ea60ee1d1de50ac,75b422aecf83c392d3de826afab13396d27fbf1f168a00d085e40fc8bf615a18,FAM00004,1,,PARTIAL,R2,low,"0x00000000383e8cbe298514674ea60ee1d1de50ac: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control, unguarded_state_write_or_creation, unresolved_proxy_target).","exec=23452B meta=0B; reachable={'CALL': 26, 'DELEGATECALL': 6, 'SSTORE': 17}; unguarded={'CALL': 6, 'SSTORE': 7}; guards=117; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; a reachable DELEGATECALL has an unresolved (non-constant) target",,,,,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation; unresolved_proxy_target,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | A reachable DELEGATECALL has a non-constant target: the code actually executed in the EOA's context depends on runtime state and may be upgradeable. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; a reachable DELEGATECALL has an unresolved (non-constant) target | No verified source on Sourcify to corroborate the bytecode evidence.",0x00000000383e8cbe298514674ea60ee1d1de50ac,23452,25595261,130,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x00000000383e8cbe298514674ea60ee1d1de50ac.json,https://etherscan.io/address/0x00000000383e8cbe298514674ea60ee1d1de50ac,low_confidence; proxy_or_delegatecall; no_recognizable_solidity_metadata
V2-0323,0x9be9cf7d036588d8b1ab31d03c8f85d37dbb01fc,75c41ee3751f59118229a49ef72652fac37a45f9436c55a86ff209bcd828a360,FAM00078,1,,COMPLETE,R2,medium,0x9be9cf7d036588d8b1ab31d03c8f85d37dbb01fc: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,"exec=7691B meta=53B; reachable={'CALL': 5, 'SSTORE': 1}; unguarded=none; guards=7; ecrecover=True; unresolved_jumps=0; coverage=COMPLETE",,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | No verified source on Sourcify to corroborate the bytecode evidence.",0x9be9cf7d036588d8b1ab31d03c8f85d37dbb01fc,7744,25639834,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9be9cf7d036588d8b1ab31d03c8f85d37dbb01fc.json,https://etherscan.io/address/0x9be9cf7d036588d8b1ab31d03c8f85d37dbb01fc,
V2-0324,0xeca8a631f5b06191056e8fa9a0c860d1cc94643a,766f9fd4a5e8a896906465a2bdf1d41290c7490c2a0090a47098ab55c11b77fd,FAM00094,1,,COMPLETE,R2,medium,0xeca8a631f5b06191056e8fa9a0c860d1cc94643a: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,exec=2087B meta=53B; reachable={'CALL': 4}; unguarded={'CALL': 1}; guards=2; ecrecover=False; unresolved_jumps=0; coverage=COMPLETE,,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | No verified source on Sourcify to corroborate the bytecode evidence.",0xeca8a631f5b06191056e8fa9a0c860d1cc94643a,2140,25646871,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xeca8a631f5b06191056e8fa9a0c860d1cc94643a.json,https://etherscan.io/address/0xeca8a631f5b06191056e8fa9a0c860d1cc94643a,
V2-0325,0x2df4247e44697d4e4983a92827dbde905f61a0ff,76749164fdc45ae8a1e42f78cef8f527dd484e36c39ae98ef649f31b30552585,FAM00113,1,,PARTIAL,R2,low,"0x2df4247e44697d4e4983a92827dbde905f61a0ff: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability, unresolved_proxy_target).","exec=23979B meta=0B; reachable={'CALL': 8, 'SSTORE': 4, 'DELEGATECALL': 1}; unguarded=none; guards=25; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; a reachable DELEGATECALL has an unresolved (non-constant) target",,,,,guard_dominated_sensitive_capability; unresolved_proxy_target,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | A reachable DELEGATECALL has a non-constant target: the code actually executed in the EOA's context depends on runtime state and may be upgradeable. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; a reachable DELEGATECALL has an unresolved (non-constant) target; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x2df4247e44697d4e4983a92827dbde905f61a0ff,23979,25659029,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x2df4247e44697d4e4983a92827dbde905f61a0ff.json,https://etherscan.io/address/0x2df4247e44697d4e4983a92827dbde905f61a0ff,low_confidence; proxy_or_delegatecall; no_recognizable_solidity_metadata
V2-0326,0x81b9267c7d457dd4efbcfa19c5bf7b2e0ddc1047,767f272ef2e3bbe17519700dfca976c88159468c6000cd1b9d2758ace74d63b4,FAM00016,1,,PARTIAL,R2,low,0x81b9267c7d457dd4efbcfa19c5bf7b2e0ddc1047: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x81b9267c7d457dd4efbcfa19c5bf7b2e0ddc1047,13527,25613155,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x81b9267c7d457dd4efbcfa19c5bf7b2e0ddc1047.json,https://etherscan.io/address/0x81b9267c7d457dd4efbcfa19c5bf7b2e0ddc1047,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0327,0x540fe9bec2470e93aa911906eb560ad6647612c2,76d26274a54629ae9747ab65dc5ed97c6c072855f37f4ee33b10ca659de549ad,FAM00184,1,,COMPLETE,R2,medium,"0x540fe9bec2470e93aa911906eb560ad6647612c2: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control, unguarded_state_write_or_creation).","exec=2214B meta=53B; reachable={'CALL': 1, 'SSTORE': 1}; unguarded={'CALL': 1, 'SSTORE': 1}; guards=2; ecrecover=False; unresolved_jumps=0; coverage=COMPLETE",,,,,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | No verified source on Sourcify to corroborate the bytecode evidence.",0x540fe9bec2470e93aa911906eb560ad6647612c2,2267,25609861,20,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x540fe9bec2470e93aa911906eb560ad6647612c2.json,https://etherscan.io/address/0x540fe9bec2470e93aa911906eb560ad6647612c2,label_changed_v1_B_to_v2_R2
V2-0328,0x0000886f49de8c71a20f7f8cd681e2b8f0bb2982,7794d72b8421e3bfa53048aec9f0268ea5dc7c654efc5a9d942483406dba925c,FAM00011,1,,COMPLETE,R1,medium,"0x0000886f49de8c71a20f7f8cd681e2b8f0bb2982: unguarded_call_to_calldata_supplied_target reachable from entry on a path passing no recognized caller or signature guard, under complete control-flow coverage.",exec=4259B meta=53B; reachable={'CALL': 5}; unguarded={'CALL': 5}; guards=4; ecrecover=False; unresolved_jumps=0; coverage=COMPLETE,,,,,unguarded_call_to_calldata_supplied_target,,0x0000886f49de8c71a20f7f8cd681e2b8f0bb2982,4312,25632480,13,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0000886f49de8c71a20f7f8cd681e2b8f0bb2982.json,https://etherscan.io/address/0x0000886f49de8c71a20f7f8cd681e2b8f0bb2982,r1_case; label_changed_v1_R2_to_v2_R1
V2-0329,0xac9a3c7c64e865d3b547aea2aeeb436cfddb7c7b,7803a14104924612f45b160f578bb08693b9d00f54e75d21fa29792604e05cb0,FAM00328,1,,PARTIAL,R2,low,"0xac9a3c7c64e865d3b547aea2aeeb436cfddb7c7b: reachable sensitive capability whose exploitability is conditional (unguarded_capability_under_incomplete_coverage, unguarded_call_with_unproven_target_control).",exec=1748B meta=0B; reachable={'CALL': 1}; unguarded={'CALL': 1}; guards=0; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=metadata trailer not separable (metadata_contains_executable_jumpdest); opcode counts may include non-executable bytes,,,,,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control,"Control-flow coverage is PARTIAL, so an unexplored region may contain the guard that dominates these sites. Not escalated to R1 for that reason. | Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: metadata trailer not separable (metadata_contains_executable_jumpdest); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xac9a3c7c64e865d3b547aea2aeeb436cfddb7c7b,1748,25659129,4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xac9a3c7c64e865d3b547aea2aeeb436cfddb7c7b.json,https://etherscan.io/address/0xac9a3c7c64e865d3b547aea2aeeb436cfddb7c7b,low_confidence; label_changed_v1_B_to_v2_R2; no_recognizable_solidity_metadata
V2-0330,0xe2c04793ba0ad6779028f7b0e1aec131047aa50b,784dfca2f537334ce1cbcc444eeb2bc578318e1771930e37634665f4e70e7daa,FAM00402,1,,PARTIAL,R2,low,"0xe2c04793ba0ad6779028f7b0e1aec131047aa50b: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability, unresolved_proxy_target).","exec=10741B meta=0B; reachable={'CALL': 18, 'SSTORE': 29, 'DELEGATECALL': 1}; unguarded=none; guards=29; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; a reachable DELEGATECALL has an unresolved (non-constant) target",,,,,guard_dominated_sensitive_capability; unresolved_proxy_target,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | A reachable DELEGATECALL has a non-constant target: the code actually executed in the EOA's context depends on runtime state and may be upgradeable. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; a reachable DELEGATECALL has an unresolved (non-constant) target; metadata trailer not separable (executable_fallthrough_into_metadata_possible); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xe2c04793ba0ad6779028f7b0e1aec131047aa50b,10741,25603878,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe2c04793ba0ad6779028f7b0e1aec131047aa50b.json,https://etherscan.io/address/0xe2c04793ba0ad6779028f7b0e1aec131047aa50b,low_confidence; proxy_or_delegatecall; no_recognizable_solidity_metadata
V2-0331,0x3cf32d4d57e91e0a1c3658884040889dafbe5103,788f75f851b85377bd133d39213680e99ff5ffdfcd5009831f1f74af63c5b21e,FAM00139,1,SOURCIFY_VERIFIED_UNNAMED,COMPLETE,R2,medium,"0x3cf32d4d57e91e0a1c3658884040889dafbe5103: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability, unguarded_state_write_or_creation).","exec=14042B meta=53B; reachable={'SSTORE': 5, 'CALL': 1}; unguarded={'SSTORE': 2}; guards=5; ecrecover=False; unresolved_jumps=0; coverage=COMPLETE",,,,,guard_dominated_sensitive_capability; unguarded_state_write_or_creation,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve.",0x3cf32d4d57e91e0a1c3658884040889dafbe5103,14095,25596516,44,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3cf32d4d57e91e0a1c3658884040889dafbe5103.json,https://etherscan.io/address/0x3cf32d4d57e91e0a1c3658884040889dafbe5103,verified_source
V2-0332,0x9ea0779ffe9c4965a9209c46c469a8be4db44797,78ccfe471c128801eec32f720ffeb09729568b4419fb6e3aa6813198afb7f0e2,FAM00305,1,,COMPLETE,R2,medium,"0x9ea0779ffe9c4965a9209c46c469a8be4db44797: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability, unguarded_state_write_or_creation).","exec=2460B meta=53B; reachable={'CALL': 1, 'SSTORE': 2}; unguarded={'SSTORE': 2}; guards=5; ecrecover=False; unresolved_jumps=0; coverage=COMPLETE",,,,,guard_dominated_sensitive_capability; unguarded_state_write_or_creation,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | No verified source on Sourcify to corroborate the bytecode evidence.",0x9ea0779ffe9c4965a9209c46c469a8be4db44797,2513,25690772,19,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9ea0779ffe9c4965a9209c46c469a8be4db44797.json,https://etherscan.io/address/0x9ea0779ffe9c4965a9209c46c469a8be4db44797,
V2-0333,0xfb841826c209b45cbbc2746a570000f05667e463,78d53f52c1a97c7f2f15f53297cc169dcce71a12c23498d5aa3ec4329c1b4d0d,FAM00446,1,,COMPLETE,R2,medium,0xfb841826c209b45cbbc2746a570000f05667e463: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,exec=481B meta=53B; reachable={'CALL': 1}; unguarded=none; guards=1; ecrecover=False; unresolved_jumps=0; coverage=COMPLETE,,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | No verified source on Sourcify to corroborate the bytecode evidence.",0xfb841826c209b45cbbc2746a570000f05667e463,534,25595777,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xfb841826c209b45cbbc2746a570000f05667e463.json,https://etherscan.io/address/0xfb841826c209b45cbbc2746a570000f05667e463,
