chain,address,proposed_label,confidence,risk_categories,coverage_status,review_path,v1_label,v1_confidence
ethereum,0x9faca74b58075d4b972f75fccdc1b51ab3fc9ab3,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x9faca74b58075d4b972f75fccdc1b51ab3fc9ab3.json,R2,low
ethereum,0x9fc05e7244ee7df379e6d8bb2234e8ae95e579fa,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x9fc05e7244ee7df379e6d8bb2234e8ae95e579fa.json,R2,low
ethereum,0x9ff2d5f22fda6a0ac113fbe2d62724755b0ccc94,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x9ff2d5f22fda6a0ac113fbe2d62724755b0ccc94.json,R2,low
ethereum,0xa0bee820366df6f0bf1a3d45f31c9f1e9d9419ac,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa0bee820366df6f0bf1a3d45f31c9f1e9d9419ac.json,B,medium
ethereum,0xa0f5bc8308ca7263b2d1a8cdab58c15325ec7f10,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa0f5bc8308ca7263b2d1a8cdab58c15325ec7f10.json,R2,low
ethereum,0xa224a1c63df33be4967f0dd294ec1ef76268b742,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa224a1c63df33be4967f0dd294ec1ef76268b742.json,R2,medium
ethereum,0xa2c6eb5f4095a19571a206f39612faadbbe702cf,R2,medium,guard_dominated_sensitive_capability; unguarded_state_write_or_creation,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa2c6eb5f4095a19571a206f39612faadbbe702cf.json,B,high
ethereum,0xa2d97300f314cdacb37746622b4e0156fc05c5a0,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa2d97300f314cdacb37746622b4e0156fc05c5a0.json,R2,low
ethereum,0xa30839557f692c46e2fe6ce4b13bdd0e3fff12ea,R2,low,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa30839557f692c46e2fe6ce4b13bdd0e3fff12ea.json,R2,low
ethereum,0xa33421ffee3b39fbee1712d6bc7db513d4164ca7,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa33421ffee3b39fbee1712d6bc7db513d4164ca7.json,R2,low
ethereum,0xa34771b237c6ffff1fef6868a34241d42ffd5833,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa34771b237c6ffff1fef6868a34241d42ffd5833.json,R2,low
ethereum,0xa34e1e389097409aa65ff374af50b402e4a8f5c3,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa34e1e389097409aa65ff374af50b402e4a8f5c3.json,B,medium
ethereum,0xa3977920e335a3ba9c4c019c54c46dcf2289d759,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa3977920e335a3ba9c4c019c54c46dcf2289d759.json,B,high
ethereum,0xa3b7b2ca7d51f997ac671dca1d88887064b825ca,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa3b7b2ca7d51f997ac671dca1d88887064b825ca.json,R2,low
ethereum,0xa46cc63ebf4bd77888aa327837d20b23a63a56b5,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa46cc63ebf4bd77888aa327837d20b23a63a56b5.json,B,high
ethereum,0xa4b0c4366ca08cc913e225189015b135c240faf0,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa4b0c4366ca08cc913e225189015b135c240faf0.json,B,medium
ethereum,0xa4b2befee38792b931777df37feae679ed8cfa17,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa4b2befee38792b931777df37feae679ed8cfa17.json,B,medium
ethereum,0xa5817eac0d9e783857ee7d12ff2d232ec1013ff0,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa5817eac0d9e783857ee7d12ff2d232ec1013ff0.json,R2,low
ethereum,0xa5944f5f00c87d75394fbfe701a641a3b9b8ef3c,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa5944f5f00c87d75394fbfe701a641a3b9b8ef3c.json,R2,low
ethereum,0xa660b149f2dee492c62ad502a920c4ed4f0830e0,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa660b149f2dee492c62ad502a920c4ed4f0830e0.json,R2,low
ethereum,0xa6c8d072d9a5246a093ada2665c28374cf3d828d,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa6c8d072d9a5246a093ada2665c28374cf3d828d.json,R2,low
ethereum,0xa7224dbcd420d63535925911915748932abe58b0,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa7224dbcd420d63535925911915748932abe58b0.json,R2,low
ethereum,0xa72fffb32d0ed42866a00eeefd698a846679547f,R2,low,guard_dominated_sensitive_capability; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa72fffb32d0ed42866a00eeefd698a846679547f.json,B,medium
ethereum,0xa7ea63ae1dc11d80f9aed4c836709ba3b28d12d0,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa7ea63ae1dc11d80f9aed4c836709ba3b28d12d0.json,B,medium
ethereum,0xa8167f866f79e46cbded276ea3db7389ad188003,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa8167f866f79e46cbded276ea3db7389ad188003.json,B,medium
ethereum,0xa83486e29bac6180d614be6be1740ca62e191ae3,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa83486e29bac6180d614be6be1740ca62e191ae3.json,B,medium
ethereum,0xa8bc2e2569798c109f1400e555e1d2d7a0fa122f,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa8bc2e2569798c109f1400e555e1d2d7a0fa122f.json,R1,low
ethereum,0xa919cdab3b9fbfd9baf73ce621640f8649bb2014,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa919cdab3b9fbfd9baf73ce621640f8649bb2014.json,R2,low
ethereum,0xa928b842498899b60786df35d106b7fcd9637abe,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa928b842498899b60786df35d106b7fcd9637abe.json,R2,low
ethereum,0xa96bbec1ee27b828bda9b3e5f8cb8727b4a85d22,R2,low,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa96bbec1ee27b828bda9b3e5f8cb8727b4a85d22.json,R2,low
ethereum,0xa9fe3c1811bc886017a34b9c916d37a7c9f88051,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xa9fe3c1811bc886017a34b9c916d37a7c9f88051.json,R2,low
ethereum,0xaa2d5a3fc0e71af1a37f4e7a16ba7bf49cb859f3,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xaa2d5a3fc0e71af1a37f4e7a16ba7bf49cb859f3.json,B,medium
ethereum,0xab30e3f3ab97bc419ab3a71edf62772622097d7b,R2,low,guard_dominated_sensitive_capability; unresolved_proxy_target,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xab30e3f3ab97bc419ab3a71edf62772622097d7b.json,R2,low
ethereum,0xab77f99a308e52adec555e75d1b5e10a1517a4d2,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xab77f99a308e52adec555e75d1b5e10a1517a4d2.json,B,medium
ethereum,0xabc7702001069fd36a9823afa34b8cf8b943c3f0,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xabc7702001069fd36a9823afa34b8cf8b943c3f0.json,B,medium
ethereum,0xac0e8afff005509cb9a1a3b1240d5d6afe506c68,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xac0e8afff005509cb9a1a3b1240d5d6afe506c68.json,R2,low
ethereum,0xac9a3c7c64e865d3b547aea2aeeb436cfddb7c7b,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xac9a3c7c64e865d3b547aea2aeeb436cfddb7c7b.json,B,medium
ethereum,0xad9cca330a131cd3bf3886db21d734ec60ab3076,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xad9cca330a131cd3bf3886db21d734ec60ab3076.json,B,medium
ethereum,0xae40b3bc08b4d075631a33b1b128c651a7c2d870,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xae40b3bc08b4d075631a33b1b128c651a7c2d870.json,R2,low
ethereum,0xaea2a63ce2a922911470636ce0147bc821b8a852,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xaea2a63ce2a922911470636ce0147bc821b8a852.json,B,high
ethereum,0xaf07f9fcafc0b001fcbde1393f60d5b666b737d3,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xaf07f9fcafc0b001fcbde1393f60d5b666b737d3.json,R2,low
ethereum,0xaf6b964fcd9a089c5a91bd6b58a4d7739fce4e8b,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xaf6b964fcd9a089c5a91bd6b58a4d7739fce4e8b.json,R2,low
ethereum,0xaf808f07b23a8ec06f3e42d9805396bbb1ccfc9a,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xaf808f07b23a8ec06f3e42d9805396bbb1ccfc9a.json,R2,low
ethereum,0xb0404a8434a127d2416283c3552c247f68a2aeae,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb0404a8434a127d2416283c3552c247f68a2aeae.json,R1,low
ethereum,0xb0dc0d293d766015b8487d41e5aad4b44432faf1,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb0dc0d293d766015b8487d41e5aad4b44432faf1.json,R2,low
ethereum,0xb1fcc2333648056236585531c32c841f55ba5d0d,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb1fcc2333648056236585531c32c841f55ba5d0d.json,R2,low
ethereum,0xb2004c53c80dd73026fae596645341d2e54f1a1a,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb2004c53c80dd73026fae596645341d2e54f1a1a.json,B,high
ethereum,0xb2018f4c5adba7ffc857d4b19d6b6b8efd9dee86,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb2018f4c5adba7ffc857d4b19d6b6b8efd9dee86.json,B,medium
ethereum,0xb24043ebdc72ddc1923ec749cfbdfbeff3fc82f6,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb24043ebdc72ddc1923ec749cfbdfbeff3fc82f6.json,R2,low
ethereum,0xb2d86ce2626fcb2b1a670c532f685b4fbb36adc0,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb2d86ce2626fcb2b1a670c532f685b4fbb36adc0.json,R2,low
ethereum,0xb3c955c146e076c2082cb298b6ee173d9ccaa1a4,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb3c955c146e076c2082cb298b6ee173d9ccaa1a4.json,R2,low
ethereum,0xb485954ce9c2625d6bf162c488ba45976d2ba3df,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb485954ce9c2625d6bf162c488ba45976d2ba3df.json,R2,low
ethereum,0xb5167c6cbc674a42b7513032ed9429ffb11fb117,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb5167c6cbc674a42b7513032ed9429ffb11fb117.json,R2,low
ethereum,0xb5216738ca143b4ed6c1bb585f442f4c5cad9648,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb5216738ca143b4ed6c1bb585f442f4c5cad9648.json,B,medium
ethereum,0xb628d50ad527359ca81be58ad91bebec5fe994a8,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb628d50ad527359ca81be58ad91bebec5fe994a8.json,R2,low
ethereum,0xb653b7241fca4f25c72fff876b428c8f453503a7,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb653b7241fca4f25c72fff876b428c8f453503a7.json,R2,low
ethereum,0xb6da1852c218d74257593126fdfbd20f0bceb2a8,R2,medium,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb6da1852c218d74257593126fdfbd20f0bceb2a8.json,R2,low
ethereum,0xb6de194de0ae37bcabe6025779e0c052f1f97722,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb6de194de0ae37bcabe6025779e0c052f1f97722.json,B,medium
ethereum,0xb84076cad6043ad43712fb1930b1f5b3e31e3ef2,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb84076cad6043ad43712fb1930b1f5b3e31e3ef2.json,B,medium
ethereum,0xb879eddd65add5446279f9b4985d67ad13ca5514,R2,low,guard_dominated_sensitive_capability; unresolved_proxy_target,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb879eddd65add5446279f9b4985d67ad13ca5514.json,R2,low
ethereum,0xb88b8255df76bf5898be3817a914e2f233ee26b2,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb88b8255df76bf5898be3817a914e2f233ee26b2.json,B,medium
ethereum,0xb8cf9491d75e3d262f1f31345591897327853906,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb8cf9491d75e3d262f1f31345591897327853906.json,R1,low
ethereum,0xb8d88407e877f2573cd438874c4b4f8b7bc5486a,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb8d88407e877f2573cd438874c4b4f8b7bc5486a.json,R2,low
ethereum,0xb94b392b61c16ddb7118849d4970570c07f75dd1,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xb94b392b61c16ddb7118849d4970570c07f75dd1.json,B,high
ethereum,0xba46592f35043cc9f046cab73cced6e83c11207e,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xba46592f35043cc9f046cab73cced6e83c11207e.json,R2,low
ethereum,0xba5acdf3a5eed369839893cb371cfe65fddf31b6,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xba5acdf3a5eed369839893cb371cfe65fddf31b6.json,R2,low
ethereum,0xba5cbf753076129df72d2923f98913dc5bc19498,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xba5cbf753076129df72d2923f98913dc5bc19498.json,B,high
ethereum,0xbaf6269d454133fe06ee79516c4a5cf2e6e27f64,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xbaf6269d454133fe06ee79516c4a5cf2e6e27f64.json,R2,low
ethereum,0xbb65bd7022770cf8220f2cf7f6e89519ffd02e00,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xbb65bd7022770cf8220f2cf7f6e89519ffd02e00.json,B,medium
ethereum,0xbbb2bb529b2c3842e4e391a27f35682fa0e187e2,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xbbb2bb529b2c3842e4e391a27f35682fa0e187e2.json,R2,low
ethereum,0xbc1c0b7c46c36e6132020a5bbfef66bfb1a5ef36,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xbc1c0b7c46c36e6132020a5bbfef66bfb1a5ef36.json,R2,low
ethereum,0xbc66c7921d2ce862459fd3ca187c8a043b6fccdd,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xbc66c7921d2ce862459fd3ca187c8a043b6fccdd.json,R2,low
ethereum,0xbcf835448ac37c4e5de6707d18c3634ae7f39894,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xbcf835448ac37c4e5de6707d18c3634ae7f39894.json,B,medium
ethereum,0xbd06a46b6d7c058a0228170348d53c85b951c69f,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xbd06a46b6d7c058a0228170348d53c85b951c69f.json,R2,low
ethereum,0xbd09a63d99aecf4e07c2e330892cd358660f1217,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xbd09a63d99aecf4e07c2e330892cd358660f1217.json,B,medium
ethereum,0xbd13a1209377cd332dd53a1f141b1d157e1b4f78,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xbd13a1209377cd332dd53a1f141b1d157e1b4f78.json,B,high
ethereum,0xbd46a5c9d914ab2f1579370b0d5c2b0dde9f1496,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xbd46a5c9d914ab2f1579370b0d5c2b0dde9f1496.json,R2,low
ethereum,0xbd5f148d0ee282b762f0ea34078200a79432e09d,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xbd5f148d0ee282b762f0ea34078200a79432e09d.json,R2,low
ethereum,0xbdb24a0349fc49528a66bd958b650e382346b69b,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xbdb24a0349fc49528a66bd958b650e382346b69b.json,R2,low
ethereum,0xbdf662fb3eaef5ffee2a488b341a4b1fe07ff83f,R2,medium,guard_dominated_sensitive_capability; unguarded_state_write_or_creation,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xbdf662fb3eaef5ffee2a488b341a4b1fe07ff83f.json,B,medium
ethereum,0xbe8aba4070c45118f3070f7c261ce6b4e2364be6,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xbe8aba4070c45118f3070f7c261ce6b4e2364be6.json,R2,low
ethereum,0xbf47e3c1d8f428533d8a93929154cb465d0c3767,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xbf47e3c1d8f428533d8a93929154cb465d0c3767.json,R2,low
ethereum,0xbf83c5c9f92ec3875ef509efba6541e51c7da5f7,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xbf83c5c9f92ec3875ef509efba6541e51c7da5f7.json,R2,low
ethereum,0xc04009d12f3c0fd1d7648487e5850c45e5ec4dde,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xc04009d12f3c0fd1d7648487e5850c45e5ec4dde.json,R2,low
ethereum,0xc105861b60e69ea98c0fdee7fda61c474b4eeda5,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xc105861b60e69ea98c0fdee7fda61c474b4eeda5.json,R2,low
ethereum,0xc1611acedea2bf2dc7fc3c1313825da2c9ded0e5,B,medium,,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xc1611acedea2bf2dc7fc3c1313825da2c9ded0e5.json,B,medium
ethereum,0xc23841ea5289d767956b4aa710bd7477830e5cd4,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xc23841ea5289d767956b4aa710bd7477830e5cd4.json,R2,low
ethereum,0xc2bca3ef0ae296c8c6a9bb42473718658163fdc0,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xc2bca3ef0ae296c8c6a9bb42473718658163fdc0.json,R2,low
